source_id,cab,name,recovery_products,files
1860708741,CAB-bbf4c01a537179d93199e7204bb4f544,6549233636137054704,highest-quality,1
1860708741,CAB-bbf4c01a537179d93199e7204bb4f544,Avatar_Female_Size02_Remielle_Origin_Ani_MC_Walk_Loop,scalar-full-source,1
1860708741,CAB-bbf4c01a537179d93199e7204bb4f544,Avatar_Female_Size02_Remielle_Origin_Default_Ani_MC_Walk_Loop,scalar-full-source,1
1860708741,CAB-bbf4c01a537179d93199e7204bb4f544,acl-database-bulk,scalar-full-source,2
1860708741,CAB-bbf4c01a537179d93199e7204bb4f544,native-object,scalar-full-source,2
1860708741,CAB-bbf4c01a537179d93199e7204bb4f544,streaming-info,scalar-full-source,2
1860708741,CAB-cd1a70e4cc6d0ca6529ca9f313fe5d89,-2198007012778656735,highest-quality,1
1860708741,CAB-cd1a70e4cc6d0ca6529ca9f313fe5d89,-2943291743233252209,highest-quality,1
1860708741,CAB-cd1a70e4cc6d0ca6529ca9f313fe5d89,Avatar_Female_Size02_Remielle_Origin_Ani_MC_TurnAround_L,scalar-full-source,1
1860708741,CAB-cd1a70e4cc6d0ca6529ca9f313fe5d89,Avatar_Female_Size02_Remielle_Origin_Default_Ani_MC_TurnAround_L,scalar-full-source,1
1860708741,CAB-cd1a70e4cc6d0ca6529ca9f313fe5d89,acl-database-bulk,scalar-full-source,2
1860708741,CAB-cd1a70e4cc6d0ca6529ca9f313fe5d89,native-object,scalar-full-source,2
1860708741,CAB-cd1a70e4cc6d0ca6529ca9f313fe5d89,streaming-info,scalar-full-source,2
1873273914,CAB-11cf926a8d80ffc49fc1f3074d2f0b78,Eff_RemielleOrigin_Common_68_Light,scalar-full-source|standalone-native,2
1873273914,CAB-11cf926a8d80ffc49fc1f3074d2f0b78,native-object,scalar-full-source,1
1873273914,CAB-252a4c5251f62ba43a000847a100fe11,Eff_RemielleOrigin_Finish_Ex_AirState_Back_Start_07_Glow,scalar-full-source|standalone-native,2
1873273914,CAB-252a4c5251f62ba43a000847a100fe11,native-object,scalar-full-source,1
1873273914,CAB-2ba1e7fb6f4e823ca52d7d3a6d5954d5,Eff_RemielleOrigin_Finish_Ex_AirState_Back_Start_13_Glow,scalar-full-source|standalone-native,2
1873273914,CAB-2ba1e7fb6f4e823ca52d7d3a6d5954d5,native-object,scalar-full-source,1
1873273914,CAB-4072e7ddfba69c1565f3b793e3adfcc8,Eff_RemielleOrigin_Skill02_AirState_Front_07_Trail,scalar-full-source|standalone-native,2
1873273914,CAB-4072e7ddfba69c1565f3b793e3adfcc8,native-object,scalar-full-source,1
1873273914,CAB-439db914cf2b0aae64d48bc0061689ee,Eff_RemielleOrigin_Finish_Ex_AirState_Back_Start_12_Glow,scalar-full-source|standalone-native,2
1873273914,CAB-439db914cf2b0aae64d48bc0061689ee,native-object,scalar-full-source,1
1873273914,CAB-491b5a9b8b0d833b79c7e45bbfc3c0e3,Eff_RemielleOrigin_Finish_Ex_AirState_Back_Start_23_Glow,scalar-full-source|standalone-native,2
1873273914,CAB-491b5a9b8b0d833b79c7e45bbfc3c0e3,native-object,scalar-full-source,1
1873273914,CAB-60df6300b1c549e348d7f057963167e1,Eff_RemielleOrigin_Finish_Ex_AirState_Back_03_Trail,scalar-full-source|standalone-native,2
1873273914,CAB-60df6300b1c549e348d7f057963167e1,native-object,scalar-full-source,1
1873273914,CAB-61c494f52021ee29f9ddeda944114fae,Eff_RemielleOrigin_Common_11_Distor,scalar-full-source|standalone-native,2
1873273914,CAB-61c494f52021ee29f9ddeda944114fae,native-object,scalar-full-source,1
1873273914,CAB-7b5007e95c860d2681d7b1786a0a3101,Eff_RemielleOrigin_Finish_Ex_AirState_Back_Start_09_Glow,scalar-full-source|standalone-native,2
1873273914,CAB-7b5007e95c860d2681d7b1786a0a3101,native-object,scalar-full-source,1
1873273914,CAB-7ba6dd6b8936cd5c89733099ab884e0b,Eff_RemielleOrigin_Finish_AirState_Front_05_Trail,scalar-full-source|standalone-native,2
1873273914,CAB-7ba6dd6b8936cd5c89733099ab884e0b,native-object,scalar-full-source,1
1873273914,CAB-863a1aae771079685a7ccdde4b9e5390,Eff_RemielleOrigin_Finish_Ex_AirState_Back_Start_10_Glow,scalar-full-source|standalone-native,2
1873273914,CAB-863a1aae771079685a7ccdde4b9e5390,native-object,scalar-full-source,1
1873273914,CAB-a3773fd7b1983205dbe40f34d34bc6b8,Eff_RemielleOrigin_Finish_AirState_Front_09_Trail,scalar-full-source|standalone-native,2
1873273914,CAB-a3773fd7b1983205dbe40f34d34bc6b8,native-object,scalar-full-source,1
1873273914,CAB-b1f8384c4e0ff3f9032b431331a864e3,Eff_RemielleOrigin_Finish_Ex_AirState_Back_04_Trail,scalar-full-source|standalone-native,2
1873273914,CAB-b1f8384c4e0ff3f9032b431331a864e3,native-object,scalar-full-source,1
1873273914,CAB-ba3286a194f9243458070e7b1c9c7339,Eff_RemielleOrigin_Finish_Ex_AirState_Back_Start_11_Glow,scalar-full-source|standalone-native,2
1873273914,CAB-ba3286a194f9243458070e7b1c9c7339,native-object,scalar-full-source,1
1873273914,CAB-c3f60eeaac87ba031203af3354be7df7,Eff_RemielleOrigin_Finish_AirState_Front_04_Trail,scalar-full-source|standalone-native,2
1873273914,CAB-c3f60eeaac87ba031203af3354be7df7,native-object,scalar-full-source,1
1873273914,CAB-e73d93d73455b24a169b690791675f46,Eff_RemielleOrigin_Finish_Ex_AirState_Back_13_Trail,scalar-full-source|standalone-native,2
1873273914,CAB-e73d93d73455b24a169b690791675f46,native-object,scalar-full-source,1
1876963883,CAB-0959ef4accf36578df1c91884f1734f1,-8534133473829246735,highest-quality,1
1876963883,CAB-0959ef4accf36578df1c91884f1734f1,-8674294909014153322,highest-quality,1
1876963883,CAB-0959ef4accf36578df1c91884f1734f1,Avatar_Female_Size02_Remielle_Origin_Ani_Move_R_AirFront_Loop,scalar-full-source,1
1876963883,CAB-0959ef4accf36578df1c91884f1734f1,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Move_R_AirFront_Loop,scalar-full-source,1
1876963883,CAB-0959ef4accf36578df1c91884f1734f1,acl-database-bulk,scalar-full-source,2
1876963883,CAB-0959ef4accf36578df1c91884f1734f1,native-object,scalar-full-source,2
1876963883,CAB-0959ef4accf36578df1c91884f1734f1,streaming-info,scalar-full-source,2
1876963883,CAB-241fbaf4fd60b205539b13de2a17245b,-1160565790859856226,highest-quality,1
1876963883,CAB-241fbaf4fd60b205539b13de2a17245b,-2784842692007170474,highest-quality,1
1876963883,CAB-241fbaf4fd60b205539b13de2a17245b,Avatar_Female_Size02_Remielle_Origin_Ani_Evade_Back,scalar-full-source,1
1876963883,CAB-241fbaf4fd60b205539b13de2a17245b,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Evade_Back,scalar-full-source,1
1876963883,CAB-241fbaf4fd60b205539b13de2a17245b,acl-database-bulk,scalar-full-source,2
1876963883,CAB-241fbaf4fd60b205539b13de2a17245b,native-object,scalar-full-source,2
1876963883,CAB-241fbaf4fd60b205539b13de2a17245b,streaming-info,scalar-full-source,2
1876963883,CAB-4fa0b31c2ead4193c24efccdab012a68,-7917930783476894538,highest-quality,1
1876963883,CAB-4fa0b31c2ead4193c24efccdab012a68,5751198730476278853,highest-quality,1
1876963883,CAB-4fa0b31c2ead4193c24efccdab012a68,Avatar_Female_Size02_Remielle_Origin_Ani_Move_R_AirBack_Loop,scalar-full-source,1
1876963883,CAB-4fa0b31c2ead4193c24efccdab012a68,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Move_R_AirBack_Loop,scalar-full-source,1
1876963883,CAB-4fa0b31c2ead4193c24efccdab012a68,acl-database-bulk,scalar-full-source,2
1876963883,CAB-4fa0b31c2ead4193c24efccdab012a68,native-object,scalar-full-source,2
1876963883,CAB-4fa0b31c2ead4193c24efccdab012a68,streaming-info,scalar-full-source,2
1876963883,CAB-82074f88a886fcfc9b7d870cc09bd340,201129590458849080,highest-quality,1
1876963883,CAB-82074f88a886fcfc9b7d870cc09bd340,Avatar_Female_Size02_Remielle_Ani_Skill04_AirState_Back,scalar-full-source,1
1876963883,CAB-82074f88a886fcfc9b7d870cc09bd340,acl-database-bulk,scalar-full-source,1
1876963883,CAB-82074f88a886fcfc9b7d870cc09bd340,native-object,scalar-full-source,1
1876963883,CAB-82074f88a886fcfc9b7d870cc09bd340,streaming-info,scalar-full-source,1
1876963883,CAB-c22c2d1c569babc26368ba110771de3c,7322397595745092629,highest-quality,1
1876963883,CAB-c22c2d1c569babc26368ba110771de3c,9167602165747736858,highest-quality,1
1876963883,CAB-c22c2d1c569babc26368ba110771de3c,Avatar_Female_Size02_Remielle_Origin_Ani_Evade_to_Run_01,scalar-full-source,1
1876963883,CAB-c22c2d1c569babc26368ba110771de3c,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Evade_to_Run_01,scalar-full-source,1
1876963883,CAB-c22c2d1c569babc26368ba110771de3c,acl-database-bulk,scalar-full-source,2
1876963883,CAB-c22c2d1c569babc26368ba110771de3c,native-object,scalar-full-source,2
1876963883,CAB-c22c2d1c569babc26368ba110771de3c,streaming-info,scalar-full-source,2
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,-2053451558984455083,highest-quality,1
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,-5596166863796330384,highest-quality,1
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,5634588132277865150,highest-quality,1
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,7813796038876496448,highest-quality,1
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,Avatar_Female_Size02_Remielle_Origin_Ani_SwitchIn_Attack,scalar-full-source,1
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,Avatar_Female_Size02_Remielle_Origin_Ani_SwitchIn_Attack_End,scalar-full-source,1
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,Avatar_Female_Size02_Remielle_Origin_Default_Ani_SwitchIn_Attack,scalar-full-source,1
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,Avatar_Female_Size02_Remielle_Origin_Default_Ani_SwitchIn_Attack_End,scalar-full-source,1
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,acl-database-bulk,scalar-full-source,4
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,native-object,scalar-full-source,4
1876963883,CAB-d8fbebcff3461c85f6e8e3d656faadcf,streaming-info,scalar-full-source,4
1916835551,CAB-72af46e231ac1c92c740e6efa20a3946,-6481802436214235179,highest-quality,1
1916835551,CAB-72af46e231ac1c92c740e6efa20a3946,-9218743410937264583,highest-quality,1
1916835551,CAB-72af46e231ac1c92c740e6efa20a3946,Avatar_Female_Size02_Remielle_Origin_Ani_MC_TL_TurnAround,scalar-full-source,1
1916835551,CAB-72af46e231ac1c92c740e6efa20a3946,Avatar_Female_Size02_Remielle_Origin_Default_Ani_MC_TL_TurnAround,scalar-full-source,1
1916835551,CAB-72af46e231ac1c92c740e6efa20a3946,acl-database-bulk,scalar-full-source,2
1916835551,CAB-72af46e231ac1c92c740e6efa20a3946,native-object,scalar-full-source,2
1916835551,CAB-72af46e231ac1c92c740e6efa20a3946,streaming-info,scalar-full-source,2
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,-4526792344613562278,highest-quality,1
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,-6396914387315774793,highest-quality,1
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,3571753758861711803,highest-quality,1
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,955851873304441410,highest-quality,1
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_ParryAid_L,scalar-full-source,1
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_ParryAid_L_End,scalar-full-source,1
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_ParryAid_L,scalar-full-source,1
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_ParryAid_L_End,scalar-full-source,1
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,acl-database-bulk,scalar-full-source,4
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,native-object,scalar-full-source,4
2006710238,CAB-00a0aeebf8545327f25f5674b93c05d4,streaming-info,scalar-full-source,4
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,-409771880834856509,highest-quality,1
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,2897952514858722300,highest-quality,1
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,4344555018720723428,highest-quality,1
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,4941240938121583892,highest-quality,1
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Normal_04,scalar-full-source,1
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Normal_04_End,scalar-full-source,1
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Normal_04,scalar-full-source,1
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Normal_04_End,scalar-full-source,1
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,acl-database-bulk,scalar-full-source,4
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,native-object,scalar-full-source,4
2006710238,CAB-0353b71bd01a780f3970689d4b8aa030,streaming-info,scalar-full-source,4
2006710238,CAB-29459d6b716e366147e997e02faf1fa1,-6844243640780810553,highest-quality,1
2006710238,CAB-29459d6b716e366147e997e02faf1fa1,2038985433102997564,highest-quality,1
2006710238,CAB-29459d6b716e366147e997e02faf1fa1,Avatar_Female_Size02_Remielle_Origin_Ani_SwitchOut_Normal,scalar-full-source,1
2006710238,CAB-29459d6b716e366147e997e02faf1fa1,Avatar_Female_Size02_Remielle_Origin_Default_Ani_SwitchOut_Normal,scalar-full-source,1
2006710238,CAB-29459d6b716e366147e997e02faf1fa1,acl-database-bulk,scalar-full-source,2
2006710238,CAB-29459d6b716e366147e997e02faf1fa1,native-object,scalar-full-source,2
2006710238,CAB-29459d6b716e366147e997e02faf1fa1,streaming-info,scalar-full-source,2
2006710238,CAB-3f4c4dd48e40fbf7bf6cbb23796960bc,-4095588600957599538,highest-quality,1
2006710238,CAB-3f4c4dd48e40fbf7bf6cbb23796960bc,-929815099799922380,highest-quality,1
2006710238,CAB-3f4c4dd48e40fbf7bf6cbb23796960bc,Avatar_Female_Size02_Remielle_Origin_Ani_Evade_Back_02,scalar-full-source,1
2006710238,CAB-3f4c4dd48e40fbf7bf6cbb23796960bc,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Evade_Back_02,scalar-full-source,1
2006710238,CAB-3f4c4dd48e40fbf7bf6cbb23796960bc,acl-database-bulk,scalar-full-source,2
2006710238,CAB-3f4c4dd48e40fbf7bf6cbb23796960bc,native-object,scalar-full-source,2
2006710238,CAB-3f4c4dd48e40fbf7bf6cbb23796960bc,streaming-info,scalar-full-source,2
2006710238,CAB-833fd3d22127ff7228b525d40f997aa0,6245713423748851663,highest-quality,1
2006710238,CAB-833fd3d22127ff7228b525d40f997aa0,7065537084702335652,highest-quality,1
2006710238,CAB-833fd3d22127ff7228b525d40f997aa0,Avatar_Female_Size02_Remielle_Origin_Ani_Hit_H_Front,scalar-full-source,1
2006710238,CAB-833fd3d22127ff7228b525d40f997aa0,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Hit_H_Front,scalar-full-source,1
2006710238,CAB-833fd3d22127ff7228b525d40f997aa0,acl-database-bulk,scalar-full-source,2
2006710238,CAB-833fd3d22127ff7228b525d40f997aa0,native-object,scalar-full-source,2
2006710238,CAB-833fd3d22127ff7228b525d40f997aa0,streaming-info,scalar-full-source,2
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,-8089345243544448965,highest-quality,1
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,2133478860367677187,highest-quality,1
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,3343346788711538502,highest-quality,1
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,7342936708937862502,highest-quality,1
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Special,scalar-full-source,1
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Special_End,scalar-full-source,1
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Special,scalar-full-source,1
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Special_End,scalar-full-source,1
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,acl-database-bulk,scalar-full-source,4
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,native-object,scalar-full-source,4
2006710238,CAB-8e1edcaf001ec3c019aef205d32f0b80,streaming-info,scalar-full-source,4
2006710238,CAB-c101e9fdd690dfbeca81c304d8d70e96,-1426568102937424029,highest-quality,1
2006710238,CAB-c101e9fdd690dfbeca81c304d8d70e96,3805677695536517420,highest-quality,1
2006710238,CAB-c101e9fdd690dfbeca81c304d8d70e96,Avatar_Female_Size02_Remielle_Origin_Ani_Move_L_AirFront_Loop,scalar-full-source,1
2006710238,CAB-c101e9fdd690dfbeca81c304d8d70e96,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Move_L_AirFront_Loop,scalar-full-source,1
2006710238,CAB-c101e9fdd690dfbeca81c304d8d70e96,acl-database-bulk,scalar-full-source,2
2006710238,CAB-c101e9fdd690dfbeca81c304d8d70e96,native-object,scalar-full-source,2
2006710238,CAB-c101e9fdd690dfbeca81c304d8d70e96,streaming-info,scalar-full-source,2
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,-5561527666033287597,highest-quality,1
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,3724978590284937653,highest-quality,1
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,7852443070286253166,highest-quality,1
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,8022910211048519476,highest-quality,1
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_ExSpecial,scalar-full-source,1
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_ExSpecial_End,scalar-full-source,1
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_ExSpecial,scalar-full-source,1
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_ExSpecial_End,scalar-full-source,1
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,acl-database-bulk,scalar-full-source,4
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,native-object,scalar-full-source,4
2006710238,CAB-eb0cbd48e218dc6b8616a93d22822362,streaming-info,scalar-full-source,4
2104872804,CAB-65e465f547e81e3551250368c361cc70,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Burst_Ex_02,scalar-full-source|standalone-native,2
2104872804,CAB-65e465f547e81e3551250368c361cc70,acl-database-bulk,scalar-full-source,1
2104872804,CAB-65e465f547e81e3551250368c361cc70,native-object,scalar-full-source,1
2104872804,CAB-65e465f547e81e3551250368c361cc70,streaming-info,scalar-full-source,1
2104872804,CAB-eb26aa027a063c0df36a140698155d38,Eff_RemielleOrigin_AirCombat_Parry_F_Start_01_Trail,scalar-full-source|standalone-native,2
2104872804,CAB-eb26aa027a063c0df36a140698155d38,native-object,scalar-full-source,1
2132654338,CAB-066993d8a5ff8d0ccef4a25cb579569a,-7129616130449428738,highest-quality,1
2132654338,CAB-066993d8a5ff8d0ccef4a25cb579569a,2355478525442785719,highest-quality,1
2132654338,CAB-066993d8a5ff8d0ccef4a25cb579569a,Avatar_Female_Size02_Remielle_Origin_Ani_Finish_Ex_AirState_Start,scalar-full-source,1
2132654338,CAB-066993d8a5ff8d0ccef4a25cb579569a,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Finish_Ex_AirState_Start,scalar-full-source,1
2132654338,CAB-066993d8a5ff8d0ccef4a25cb579569a,acl-database-bulk,scalar-full-source,2
2132654338,CAB-066993d8a5ff8d0ccef4a25cb579569a,native-object,scalar-full-source,2
2132654338,CAB-066993d8a5ff8d0ccef4a25cb579569a,streaming-info,scalar-full-source,2
2132654338,CAB-15a4232294e11c716d031bbb083d7624,-4084114386154507887,highest-quality,1
2132654338,CAB-15a4232294e11c716d031bbb083d7624,-4541582683945369037,highest-quality,1
2132654338,CAB-15a4232294e11c716d031bbb083d7624,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_ParryAid_Start,scalar-full-source,1
2132654338,CAB-15a4232294e11c716d031bbb083d7624,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_ParryAid_Start,scalar-full-source,1
2132654338,CAB-15a4232294e11c716d031bbb083d7624,acl-database-bulk,scalar-full-source,2
2132654338,CAB-15a4232294e11c716d031bbb083d7624,native-object,scalar-full-source,2
2132654338,CAB-15a4232294e11c716d031bbb083d7624,streaming-info,scalar-full-source,2
2132654338,CAB-2bb8c19b923ef6385b1ddfc59840a5d1,-386601933073037890,highest-quality,1
2132654338,CAB-2bb8c19b923ef6385b1ddfc59840a5d1,-6926137905584299039,highest-quality,1
2132654338,CAB-2bb8c19b923ef6385b1ddfc59840a5d1,Avatar_Female_Size02_Remielle_Origin_Ani_Move_B_AirBack_Loop,scalar-full-source,1
2132654338,CAB-2bb8c19b923ef6385b1ddfc59840a5d1,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Move_B_AirBack_Loop,scalar-full-source,1
2132654338,CAB-2bb8c19b923ef6385b1ddfc59840a5d1,acl-database-bulk,scalar-full-source,2
2132654338,CAB-2bb8c19b923ef6385b1ddfc59840a5d1,native-object,scalar-full-source,2
2132654338,CAB-2bb8c19b923ef6385b1ddfc59840a5d1,streaming-info,scalar-full-source,2
2132654338,CAB-975769008ea745b3b1120bf4040819d9,-1685276881627157094,highest-quality,1
2132654338,CAB-975769008ea745b3b1120bf4040819d9,2506288528843049181,highest-quality,1
2132654338,CAB-975769008ea745b3b1120bf4040819d9,Avatar_Female_Size02_Remielle_Origin_Ani_Skill05_AirState_Back,scalar-full-source,1
2132654338,CAB-975769008ea745b3b1120bf4040819d9,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Skill05_AirState_Back,scalar-full-source,1
2132654338,CAB-975769008ea745b3b1120bf4040819d9,acl-database-bulk,scalar-full-source,2
2132654338,CAB-975769008ea745b3b1120bf4040819d9,native-object,scalar-full-source,2
2132654338,CAB-975769008ea745b3b1120bf4040819d9,streaming-info,scalar-full-source,2
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,1178091772023656799,highest-quality,1
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,2601924044941141242,highest-quality,1
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,6947939037786921133,highest-quality,1
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,8389937142144858319,highest-quality,1
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Burst_Ex_Max02,scalar-full-source,1
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Burst_Ex_Max02_End,scalar-full-source,1
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Burst_Ex_Max02,scalar-full-source,1
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Burst_Ex_Max02_End,scalar-full-source,1
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,acl-database-bulk,scalar-full-source,4
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,native-object,scalar-full-source,4
2132654338,CAB-9b4af7685cf267f83ff85a5ec3bf63fa,streaming-info,scalar-full-source,4
2132654338,CAB-cbf6cc6406d5e1b3033b8596ae1c33cc,-1418419951338338821,highest-quality,1
2132654338,CAB-cbf6cc6406d5e1b3033b8596ae1c33cc,-4370769054611414791,highest-quality,1
2132654338,CAB-cbf6cc6406d5e1b3033b8596ae1c33cc,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_ChangeState_02,scalar-full-source,1
2132654338,CAB-cbf6cc6406d5e1b3033b8596ae1c33cc,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_ChangeState_02,scalar-full-source,1
2132654338,CAB-cbf6cc6406d5e1b3033b8596ae1c33cc,acl-database-bulk,scalar-full-source,2
2132654338,CAB-cbf6cc6406d5e1b3033b8596ae1c33cc,native-object,scalar-full-source,2
2132654338,CAB-cbf6cc6406d5e1b3033b8596ae1c33cc,streaming-info,scalar-full-source,2
2132654338,CAB-cca7ec1a1760f2a8d6df50fccf3e7be7,-2362288373351358621,highest-quality,1
2132654338,CAB-cca7ec1a1760f2a8d6df50fccf3e7be7,-7674882666090462320,highest-quality,1
2132654338,CAB-cca7ec1a1760f2a8d6df50fccf3e7be7,Avatar_Female_Size02_Remielle_Origin_Ani_Walk_Start_End,scalar-full-source,1
2132654338,CAB-cca7ec1a1760f2a8d6df50fccf3e7be7,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Walk_Start_End,scalar-full-source,1
2132654338,CAB-cca7ec1a1760f2a8d6df50fccf3e7be7,acl-database-bulk,scalar-full-source,2
2132654338,CAB-cca7ec1a1760f2a8d6df50fccf3e7be7,native-object,scalar-full-source,2
2132654338,CAB-cca7ec1a1760f2a8d6df50fccf3e7be7,streaming-info,scalar-full-source,2
2132654338,CAB-d79218643cf93cba63ee791475ee3abf,-8643495931116851949,highest-quality,1
2132654338,CAB-d79218643cf93cba63ee791475ee3abf,3607275373443599767,highest-quality,1
2132654338,CAB-d79218643cf93cba63ee791475ee3abf,Avatar_Female_Size02_Remielle_Origin_Ani_HitFly_Back,scalar-full-source,1
2132654338,CAB-d79218643cf93cba63ee791475ee3abf,Avatar_Female_Size02_Remielle_Origin_Default_Ani_HitFly_Back,scalar-full-source,1
2132654338,CAB-d79218643cf93cba63ee791475ee3abf,acl-database-bulk,scalar-full-source,2
2132654338,CAB-d79218643cf93cba63ee791475ee3abf,native-object,scalar-full-source,2
2132654338,CAB-d79218643cf93cba63ee791475ee3abf,streaming-info,scalar-full-source,2
2183785604,CAB-0081e50605a79e2da9734d5e61074554,5753086557135762467,highest-quality,1
2183785604,CAB-0081e50605a79e2da9734d5e61074554,Avatar_Female_Size02_Remielle_PasSeul_Ani_Gal_Sad_End,scalar-full-source,1
2183785604,CAB-0081e50605a79e2da9734d5e61074554,acl-database-bulk,scalar-full-source,1
2183785604,CAB-0081e50605a79e2da9734d5e61074554,native-object,scalar-full-source,1
2183785604,CAB-0081e50605a79e2da9734d5e61074554,streaming-info,scalar-full-source,1
2183785604,CAB-00f44328cb87e7c8bced4391b7b79872,-6220004692115046641,highest-quality,1
